Latitude,Longitude,Crash Type,geometry,Presence of guardrails,Cable barriers,Rumble strips,Pavement condition,Proximity to highway entrances and exits,Urban vs. rural environment,Surrounding natural features,Number of lanes,Shoulder type and width,Posted speed limit,Presence and type of median or divider,Lane markings and signage visibility,Nighttime lighting and visibility
35.66361,-88.85517,Property Damage,POINT (-88.85517 35.66361),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66345,-88.85525,Property Damage,POINT (-88.85525 35.66344999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66264,-88.85535,Property Damage,POINT (-88.85534999999999 35.662639999999996),1,0,2,4,1,1,0,3,2,3,3,3,2
35.6626,-88.85616,Property Damage,POINT (-88.85616 35.6626),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66356,-88.85625,Property Damage,POINT (-88.85625 35.66355999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66283,-88.85654,Property Damage,POINT (-88.85654 35.66283),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66267,-88.85768,Property Damage,POINT (-88.85767999999999 35.66266999999999),1,0,2,4,1,0,0,3,2,3,3,3,2
35.66248,-88.85771,Property Damage,POINT (-88.85770999999998 35.66248),1,0,2,4,1,0,0,3,2,3,3,3,2
35.66247,-88.85773,Property Damage,POINT (-88.85772999999999 35.66246999999999),1,0,2,4,1,0,0,3,2,3,3,3,2
35.66219,-88.85839,Property Damage,POINT (-88.85839 35.66219),1,0,2,4,1,0,0,3,2,3,3,3,2
35.66192,-88.85993,Property Damage,POINT (-88.85992999999999 35.66192),2,0,2,4,0,0,0,3,2,3,3,3,2
35.6616,-88.8602,Property Damage,POINT (-88.86019999999999 35.66159999999999),2,0,2,4,0,0,0,3,2,3,3,3,2
35.66172,-88.86045,Property Damage,POINT (-88.86045 35.66172),2,0,2,4,0,0,0,3,2,3,3,3,2
35.66155,-88.86058,Property Damage,POINT (-88.86057999999998 35.66154999999999),2,0,2,4,0,0,0,3,2,3,3,3,2
35.66124,-88.86147,Property Damage,POINT (-88.86146999999998 35.66123999999999),1,0,2,4,0,0,0,3,2,3,3,3,2
35.66117,-88.86215,Property Damage,POINT (-88.86215 35.66116999999999),1,0,2,4,0,0,0,3,2,3,3,3,2
35.66102,-88.86222,Property Damage,POINT (-88.86222 35.66102),1,0,2,4,0,0,0,3,2,3,3,3,2
35.66073,-88.86312,Property Damage,POINT (-88.86312 35.660729999999994),1,0,2,4,0,0,0,3,2,3,3,3,2
35.65999,-88.86592,Property Damage,POINT (-88.86592 35.65998999999999),2,0,2,4,0,0,0,3,2,3,3,3,2
35.65961,-88.86711,Property Damage,POINT (-88.86711 35.659609999999994),1,0,2,4,0,0,0,3,2,3,3,3,2
35.66006,-88.86713,Property Damage,POINT (-88.86713 35.660059999999994),1,0,2,4,0,0,0,3,2,3,3,3,2
35.65956,-88.86727,Property Damage,POINT (-88.86727 35.65955999999999),1,0,2,4,0,0,0,3,2,3,3,3,2
35.65934,-88.86737,Property Damage,POINT (-88.86737000000001 35.65934),1,0,2,4,0,0,0,3,2,3,3,3,2
35.65939,-88.86781,Property Damage,POINT (-88.86780999999999 35.659389999999995),1,0,2,4,0,0,0,3,2,3,3,3,2
35.65865,-88.86933,Property Damage,POINT (-88.86932999999999 35.65865),1,0,2,4,1,1,0,3,2,3,3,3,2
35.65877,-88.86967,Property Damage,POINT (-88.86966999999999 35.65876999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.6584,-88.87008,Property Damage,POINT (-88.87007999999999 35.6584),1,0,2,4,1,1,0,3,2,3,3,3,2
35.65838,-88.87013,Property Damage,POINT (-88.87012999999999 35.65838),1,0,2,4,1,1,0,3,2,3,3,3,2
35.65824,-88.8705,Property Damage,POINT (-88.8705 35.65823999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.65845,-88.87065,Property Damage,POINT (-88.87065 35.65845),1,0,2,4,1,1,0,3,2,3,3,3,2
35.65889,-88.87075,Property Damage,POINT (-88.87075 35.65889),1,0,2,4,1,1,0,3,2,3,3,3,2
35.65814,-88.87145,Property Damage,POINT (-88.87145 35.65814),1,0,2,4,1,1,0,2,2,3,3,3,2
35.65775,-88.87146,Property Damage,POINT (-88.87145999999998 35.65774999999999),1,0,2,4,1,1,0,2,2,3,3,3,2
35.65811,-88.87153,Property Damage,POINT (-88.87153 35.65810999999999),1,0,2,4,1,1,0,2,2,3,3,3,2
35.65755,-88.87231,Property Damage,POINT (-88.87231 35.65755),1,0,2,4,1,1,0,2,2,3,3,3,2
35.65731,-88.87292,Property Damage,POINT (-88.87292 35.65730999999999),1,0,2,4,1,1,0,2,2,3,3,3,2
35.65731,-88.87292,Property Damage,POINT (-88.87292 35.65730999999999),1,0,2,4,1,1,0,2,2,3,3,3,2
35.65706,-88.8736,Property Damage,POINT (-88.8736 35.65706),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65706,-88.8736,Property Damage,POINT (-88.8736 35.65706),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65715,-88.87398,Property Damage,POINT (-88.87397999999999 35.65715),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65715,-88.87398,Property Damage,POINT (-88.87397999999999 35.65715),2,0,2,4,1,1,0,2,2,3,3,3,2
35.6569,-88.87398,Property Damage,POINT (-88.87397999999999 35.6569),2,0,2,4,1,1,0,2,2,3,3,3,2
35.6569,-88.87398,Property Damage,POINT (-88.87397999999999 35.6569),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65629,-88.87457,Property Damage,POINT (-88.87456999999999 35.65628999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65629,-88.87457,Property Damage,POINT (-88.87456999999999 35.65628999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65674,-88.87506,Property Damage,POINT (-88.87506 35.65673999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65674,-88.87506,Property Damage,POINT (-88.87506 35.65673999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65671,-88.87506,Property Damage,POINT (-88.87506 35.656710000000004),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65671,-88.87506,Property Damage,POINT (-88.87506 35.656710000000004),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65671,-88.87512,Property Damage,POINT (-88.87511999999998 35.656710000000004),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65671,-88.87512,Property Damage,POINT (-88.87511999999998 35.656710000000004),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65644,-88.87516,Property Damage,POINT (-88.87516 35.65644),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65644,-88.87516,Property Damage,POINT (-88.87516 35.65644),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65684,-88.87527,Property Damage,POINT (-88.87527 35.65684),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65684,-88.87527,Property Damage,POINT (-88.87527 35.65684),2,0,2,4,1,1,0,2,2,3,3,3,2
35.6565,-88.87565,Property Damage,POINT (-88.87564999999998 35.6565),2,0,2,4,1,1,0,2,2,3,3,3,2
35.6565,-88.87565,Property Damage,POINT (-88.87564999999998 35.6565),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65638,-88.87596,Property Damage,POINT (-88.87596 35.65637999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65638,-88.87596,Property Damage,POINT (-88.87596 35.65637999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65613,-88.87596,Property Damage,POINT (-88.87596 35.65612999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65613,-88.87596,Property Damage,POINT (-88.87596 35.65612999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65606,-88.87613,Property Damage,POINT (-88.87612999999999 35.65605999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65606,-88.87613,Property Damage,POINT (-88.87612999999999 35.65605999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.6563,-88.87618,Property Damage,POINT (-88.87617999999999 35.656299999999995),2,0,2,4,0,0,0,2,2,3,3,3,2
35.6563,-88.87618,Property Damage,POINT (-88.87617999999999 35.656299999999995),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65626,-88.87627,Property Damage,POINT (-88.87626999999999 35.65626),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65626,-88.87627,Property Damage,POINT (-88.87626999999999 35.65626),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65601,-88.87628,Property Damage,POINT (-88.87628 35.65601),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65599,-88.87631,Property Damage,POINT (-88.87630999999999 35.65599),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65598,-88.87635,Property Damage,POINT (-88.87635 35.65597999999999),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65598,-88.87635,Property Damage,POINT (-88.87635 35.65597999999999),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65595,-88.87642,Property Damage,POINT (-88.87642 35.65594999999999),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65595,-88.87642,Property Damage,POINT (-88.87642 35.65594999999999),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65572,-88.87701,Property Damage,POINT (-88.87701 35.65572),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65572,-88.87701,Property Damage,POINT (-88.87701 35.65572),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65568,-88.87712,Property Damage,POINT (-88.87711999999999 35.65568),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65568,-88.87712,Property Damage,POINT (-88.87711999999999 35.65568),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65588,-88.87728,Property Damage,POINT (-88.87727999999998 35.65588),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65588,-88.87728,Property Damage,POINT (-88.87727999999998 35.65588),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65581,-88.87744,Property Damage,POINT (-88.87744 35.65581),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65581,-88.87744,Property Damage,POINT (-88.87744 35.65581),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65581,-88.87744,Property Damage,POINT (-88.87744 35.65581),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65526,-88.8782,Property Damage,POINT (-88.8782 35.65526),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65526,-88.8782,Property Damage,POINT (-88.8782 35.65526),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65542,-88.87844,Property Damage,POINT (-88.87844 35.65542),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65542,-88.87844,Property Damage,POINT (-88.87844 35.65542),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65496,-88.87899,Property Damage,POINT (-88.87898999999999 35.65496),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65512,-88.87921,Property Damage,POINT (-88.87921 35.65512),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65479,-88.87936,Property Damage,POINT (-88.87935999999999 35.65478999999999),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65461,-88.87987,Property Damage,POINT (-88.87986999999998 35.65460999999999),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65422,-88.88088,Property Damage,POINT (-88.88088000000002 35.65422),2,0,2,4,0,0,0,2,2,3,3,3,2
35.654,-88.88142,Property Damage,POINT (-88.88141999999999 35.653999999999996),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65376,-88.88272,Property Damage,POINT (-88.88271999999999 35.653760000000005),2,1,2,4,0,0,0,2,2,3,3,3,2
35.65332,-88.88319,Property Damage,POINT (-88.88318999999998 35.653319999999994),2,1,2,4,0,0,0,2,2,3,3,3,2
35.6535,-88.88338,Property Damage,POINT (-88.88338 35.6535),2,1,2,4,0,0,0,2,2,3,3,3,2
35.65319,-88.88417,Property Damage,POINT (-88.88417 35.653189999999995),2,1,2,4,0,0,0,2,2,3,2,3,0
35.65289,-88.88429,Property Damage,POINT (-88.88428999999998 35.65289),2,1,2,4,0,0,0,2,2,3,2,3,0
35.6529,-88.88492,Property Damage,POINT (-88.88492 35.652899999999995),2,1,2,4,0,0,0,2,2,3,2,3,0
35.65253,-88.88521,Property Damage,POINT (-88.88520999999999 35.65252999999999),1,1,2,4,0,0,0,2,2,3,2,3,0
35.65276,-88.88527,Property Damage,POINT (-88.88526999999999 35.652759999999994),1,1,2,4,0,0,0,2,2,3,2,3,0
35.65265,-88.88556,Property Damage,POINT (-88.88556000000001 35.652649999999994),1,1,2,4,0,0,0,2,2,3,2,3,0
35.65225,-88.88594,Property Damage,POINT (-88.88593999999999 35.65225),1,1,2,4,0,0,0,2,2,none,2,3,0
35.65222,-88.88602,Property Damage,POINT (-88.88602 35.65221999999999),1,1,2,4,0,0,0,2,2,none,2,3,0
35.65192,-88.88679,Property Damage,POINT (-88.88679 35.651920000000004),1,1,2,4,0,0,0,2,2,none,2,3,0
35.65145,-88.88801,Property Damage,POINT (-88.88801 35.65144999999999),1,1,2,4,0,0,0,2,2,none,2,3,0
35.6517,-88.88802,Property Damage,POINT (-88.88801999999998 35.65169999999999),1,1,2,4,0,0,0,2,2,none,2,3,0
35.65159,-88.8883,Property Damage,POINT (-88.88829999999999 35.65159),1,1,2,3,0,0,0,2,2,none,2,3,0
35.65135,-88.88892,Property Damage,POINT (-88.88891999999998 35.651349999999994),1,1,0,3,0,0,0,2,2,none,2,3,0
35.65072,-88.88988,Property Damage,POINT (-88.88987999999999 35.65071999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.65069,-88.89061,Property Damage,POINT (-88.89060999999998 35.65069),1,0,2,3,0,0,0,2,2,2,2,3,0
35.65056,-88.89092,Property Damage,POINT (-88.89092 35.65056),1,0,2,3,0,0,0,2,2,2,2,3,0
35.65051,-88.89106,Property Damage,POINT (-88.89106 35.65050999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.65016,-88.89195,Property Damage,POINT (-88.89195 35.65015999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.65011,-88.89208,Property Damage,POINT (-88.89208 35.65011),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64975,-88.89234,Property Damage,POINT (-88.89234 35.649750000000004),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64974,-88.89237,Property Damage,POINT (-88.89237 35.64974000000001),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64983,-88.89298,Property Damage,POINT (-88.89298 35.64983),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64965,-88.89323,Property Damage,POINT (-88.89323 35.64965),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64876,-88.89499,Property Damage,POINT (-88.89498999999999 35.64875999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64855,-88.89559,Property Damage,POINT (-88.89558999999998 35.64854999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64879,-88.89564,Property Damage,POINT (-88.89564 35.64879),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64874,-88.89581,Property Damage,POINT (-88.89580999999998 35.64873999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64844,-88.89583,Property Damage,POINT (-88.89582999999999 35.64844000000001),1,0,2,3,0,0,0,2,2,2,2,3,0
35.6484,-88.89609,Property Damage,POINT (-88.89608999999999 35.6484),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64826,-88.89652,Property Damage,POINT (-88.89651999999998 35.64826),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64835,-88.89706,Property Damage,POINT (-88.89706 35.64835),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64809,-88.89793,Property Damage,POINT (-88.89793 35.64809),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64778,-88.89813,Property Damage,POINT (-88.89813 35.64777999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64798,-88.8983,Property Damage,POINT (-88.8983 35.64797999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64771,-88.8984,Property Damage,POINT (-88.8984 35.64771),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64792,-88.89852,Property Damage,POINT (-88.89851999999999 35.64791999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64764,-88.89862,Property Damage,POINT (-88.89862 35.64763999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64759,-88.89881,Property Damage,POINT (-88.89881 35.64759),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64756,-88.8989,Property Damage,POINT (-88.8989 35.64755999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64776,-88.89917,Property Damage,POINT (-88.89917 35.64775999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64761,-88.89959,Property Damage,POINT (-88.89958999999999 35.64761),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64697,-88.90094,Property Damage,POINT (-88.90093999999999 35.64697),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64712,-88.90126,Property Damage,POINT (-88.90126 35.647119999999994),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64702,-88.90159,Property Damage,POINT (-88.90159000000001 35.64701999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64691,-88.90199,Property Damage,POINT (-88.90199 35.64691),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64652,-88.9025,Property Damage,POINT (-88.90249999999999 35.646519999999995),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64672,-88.90264,Property Damage,POINT (-88.90263999999999 35.646719999999995),1,0,2,3,0,0,0,2,2,2,2,3,0
35.6467,-88.90269,Property Damage,POINT (-88.90268999999999 35.646699999999996),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64642,-88.9027,Property Damage,POINT (-88.9027 35.64641999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64645,-88.90273,Property Damage,POINT (-88.90272999999999 35.64645),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64663,-88.90297,Property Damage,POINT (-88.90296999999998 35.64663),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64603,-88.90419,Property Damage,POINT (-88.90419000000001 35.646029999999996),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64626,-88.90454,Property Damage,POINT (-88.90454 35.64626),0,0,2,3,0,0,0,2,2,2,2,3,0
35.64577,-88.90506,Property Damage,POINT (-88.90506 35.64577),0,0,2,3,0,0,0,2,2,2,2,3,0
35.64583,-88.9057,Property Damage,POINT (-88.9057 35.64583),0,0,2,3,0,0,0,2,2,2,2,3,0
35.64546,-88.90698,Property Damage,POINT (-88.90698 35.64546000000001),0,0,2,3,0,0,0,2,2,2,2,3,0
35.64466,-88.90891,Property Damage,POINT (-88.90891 35.64466),0,1,2,3,0,0,0,2,2,2,2,3,0
35.64409,-88.9119,Property Damage,POINT (-88.91190000000002 35.64409),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64384,-88.91258,Property Damage,POINT (-88.91257999999999 35.64383999999999),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64346,-88.91391,Property Damage,POINT (-88.91390999999999 35.643460000000005),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64292,-88.91495,Property Damage,POINT (-88.91495 35.64292),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64277,-88.91546,Property Damage,POINT (-88.91546000000001 35.64277),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64251,-88.91634,Property Damage,POINT (-88.91633999999999 35.64251),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64285,-88.91671,Property Damage,POINT (-88.91670999999998 35.64285000000001),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64215,-88.91733,Property Damage,POINT (-88.91732999999999 35.64215),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64207,-88.91787,Property Damage,POINT (-88.91787 35.642070000000004),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64139,-88.92019,Property Damage,POINT (-88.92018999999999 35.64139000000001),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64139,-88.92019,Property Damage,POINT (-88.92018999999999 35.64139000000001),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64131,-88.92047,Property Damage,POINT (-88.92046999999998 35.64131),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64131,-88.92047,Property Damage,POINT (-88.92046999999998 35.64131),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64136,-88.92114,Property Damage,POINT (-88.92114 35.64135999999999),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64136,-88.92114,Property Damage,POINT (-88.92114 35.64135999999999),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64153,-88.92142,Property Damage,POINT (-88.92142 35.64153),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64153,-88.92142,Property Damage,POINT (-88.92142 35.64153),0,1,2,3,1,0,0,2,2,4,2,3,0
35.641,-88.92177,Property Damage,POINT (-88.92177 35.64099999999999),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64069,-88.92301,Property Damage,POINT (-88.92300999999999 35.64069),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64036,-88.92458,Property Damage,POINT (-88.92458 35.640359999999994),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63989,-88.92536,Property Damage,POINT (-88.92536 35.639889999999994),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63974,-88.92589,Property Damage,POINT (-88.92589 35.639739999999996),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63996,-88.92596,Property Damage,POINT (-88.92595999999999 35.639959999999995),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63997,-88.92666,Property Damage,POINT (-88.92666 35.63996999999999),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63942,-88.92698,Property Damage,POINT (-88.92698000000001 35.63942),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63929,-88.92743,Property Damage,POINT (-88.92742999999999 35.63929),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63918,-88.92783,Property Damage,POINT (-88.92783 35.639179999999996),0,1,2,3,1,0,0,2,2,4,2,3,0
35.6388,-88.92913,Property Damage,POINT (-88.92912999999999 35.638799999999996),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63758,-88.93415,Property Damage,POINT (-88.93414999999999 35.63758),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6373,-88.93512,Property Damage,POINT (-88.93512 35.6373),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63723,-88.93536,Property Damage,POINT (-88.93535999999999 35.63723),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63643,-88.93768,Property Damage,POINT (-88.93768 35.63643),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63611,-88.93839,Property Damage,POINT (-88.93838999999998 35.63611),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63566,-88.94083,Property Damage,POINT (-88.94082999999999 35.63566000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63566,-88.94083,Property Damage,POINT (-88.94082999999999 35.63566000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6338,-88.94588,Property Damage,POINT (-88.94588 35.63380000000001),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63382,-88.94711,Property Damage,POINT (-88.94710999999998 35.63382),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63278,-88.94887,Property Damage,POINT (-88.94887 35.63277999999999),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63306,-88.94973,Property Damage,POINT (-88.94972999999999 35.63306),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63298,-88.95018,Property Damage,POINT (-88.95017999999999 35.63298),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63282,-88.95165,Property Damage,POINT (-88.95164999999999 35.632819999999995),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63227,-88.95253,Property Damage,POINT (-88.95252999999998 35.632269999999984),0,1,2,3,1,0,0,2,2,4,2,3,0
35.6321,-88.95311,Property Damage,POINT (-88.95311 35.632099999999994),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63208,-88.95313,Property Damage,POINT (-88.95313 35.63208),0,1,2,3,1,0,0,2,2,4,2,3,0
35.631,-88.956,Property Damage,POINT (-88.95599999999999 35.631),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6309,-88.95632,Property Damage,POINT (-88.95631999999999 35.6309),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63107,-88.9566,Property Damage,POINT (-88.95659999999998 35.63107),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63078,-88.95675,Property Damage,POINT (-88.95675 35.63078),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63022,-88.95865,Property Damage,POINT (-88.95865 35.630219999999994),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6302,-88.9587,Property Damage,POINT (-88.9587 35.6302),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63009,-88.95908,Property Damage,POINT (-88.95908 35.630089999999996),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6299,-88.95948,Property Damage,POINT (-88.95948 35.6299),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63003,-88.9601,Property Damage,POINT (-88.96009999999998 35.63003),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62955,-88.96157,Property Damage,POINT (-88.96156999999998 35.62955000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62919,-88.96272,Property Damage,POINT (-88.96271999999999 35.62919),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62908,-88.96305,Property Damage,POINT (-88.96305 35.629079999999995),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62833,-88.96462,Property Damage,POINT (-88.96461999999998 35.62833),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6283,-88.96569,Property Damage,POINT (-88.96569 35.6283),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62775,-88.96721,Property Damage,POINT (-88.96720999999998 35.62775),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62739,-88.96837,Property Damage,POINT (-88.96837 35.62739),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62651,-88.97112,Property Damage,POINT (-88.97111999999998 35.62651),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62641,-88.97142,Property Damage,POINT (-88.97142 35.62641),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62591,-88.97217,Property Damage,POINT (-88.97217 35.62591),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62592,-88.97295,Property Damage,POINT (-88.97295 35.625919999999994),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62488,-88.97521,Property Damage,POINT (-88.97521 35.62488),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62498,-88.97586,Property Damage,POINT (-88.97586 35.624979999999994),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62292,-88.98155,Property Damage,POINT (-88.98154999999998 35.62291999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62283,-88.98183,Property Damage,POINT (-88.98183 35.62282999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62286,-88.9825,Property Damage,POINT (-88.9825 35.62286),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62261,-88.98329,Property Damage,POINT (-88.98328999999998 35.622609999999995),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62188,-88.98556,Property Damage,POINT (-88.98556 35.62188),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62134,-88.98723,Property Damage,POINT (-88.98722999999998 35.62134),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62087,-88.98794,Property Damage,POINT (-88.98793999999998 35.62086999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62088,-88.98867,Property Damage,POINT (-88.98867 35.62087999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62052,-88.98903,Property Damage,POINT (-88.98903 35.620520000000006),0,1,2,3,0,0,0,2,2,4,2,3,0
